trans_id,trans_dt,enrl_id,pymt_type_id,full_price,discount_type_id,payment_amount,full_paid
901734,2025-05-13,700872,5,7200.00,,3600.00,Y
901735,2024-09-28,700873,2,6000.00,30,1200.00,No
901736,2024-10-05,700873,5,6000.00,30,1200.00,0
901737,2024-10-12,700873,1,6000.00,30,1200.00,N
901738,2024-10-19,700873,3,6000.00,30,1200.00,Yes
901739,2025-07-24,700875,2,6000.00,,1121.59,0
901740,2025-07-31,700875,3,6000.00,,1121.59,
901741,2025-08-07,700875,2,6000.00,,1121.60,N
901742,2023-12-11,700877,5,5400.00,,2700.00,
901743,2023-12-18,700877,5,5400.00,,2700.00,Yes
901744,2025-05-17,700878,2,6000.00,10,5500.00,1
901745,2024-07-01,700879,5,5400.00,,2700.00,
901746,2024-07-08,700879,3,5400.00,,2700.00,1
901747,2024-05-16,700880,5,7200.00,50,3450.00,No
901748,2024-05-23,700880,1,7200.00,50,3450.00,Yes
901749,2024-05-20,700881,2,6000.00,,3000.00,0
901750,2024-05-27,700881,1,6000.00,,3000.00,Yes
901751,2024-08-03,700882,2,6000.00,50,2850.00,
901752,2024-08-10,700882,2,6000.00,50,2850.00,Yes
901753,2024-07-21,700883,3,6000.00,10,1777.35,No
901754,2024-07-28,700883,1,6000.00,10,1777.34,
901755,2024-10-27,700884,2,4800.00,,1200.00,0
901756,2024-11-03,700884,4,4800.00,,1200.00,0
901757,2024-11-10,700884,4,4800.00,,1200.00,
901758,2024-11-17,700884,1,4800.00,,1200.00,Yes
901759,2024-11-28,700885,2,5400.00,10,4900.00,1
901760,2024-04-29,700886,5,5400.00,,3311.32,No
901761,2024-02-29,700887,3,4200.00,50,1950.00,
901762,2024-03-07,700887,2,4200.00,50,1950.00,Yes
901763,2025-08-02,700888,3,6000.00,,3000.00,0
901764,2025-08-09,700888,4,6000.00,,3000.00,1
901765,2024-09-13,700889,1,7200.00,60,2400.00,N
901766,2024-09-20,700889,4,7200.00,60,2400.00,0
901767,2024-09-27,700889,4,7200.00,60,2400.00,Yes
901768,2024-01-14,700891,1,4200.00,20,1150.00,
901769,2024-01-21,700891,2,4200.00,20,1150.00,N
901770,2024-01-28,700891,5,4200.00,20,1150.00,Y
901771,2024-06-22,700892,3,4800.00,50,4500.00,1
901772,2025-09-20,700893,5,5400.00,50,862.79,
901773,2025-09-27,700893,3,5400.00,50,862.79,0
901774,2025-10-04,700893,2,5400.00,50,862.79,N
901775,2024-09-23,700894,5,3500.00,30,1150.00,N
901776,2024-09-30,700894,4,3500.00,30,1150.00,Y
901777,2024-02-04,700895,2,6000.00,,2000.00,N
901778,2024-02-11,700895,1,6000.00,,2000.00,
901779,2024-02-18,700895,4,6000.00,,2000.00,1
901780,2025-05-21,700896,1,4800.00,10,1489.78,0
901781,2025-05-28,700896,4,4800.00,10,1489.78,0
901782,2025-06-14,700897,1,6000.00,50,5700.00,Y
901783,2024-04-22,700898,1,7200.00,40,2600.00,
901784,2024-04-29,700898,5,7200.00,40,2600.00,1
901785,2025-08-14,700899,5,4200.00,40,550.00,N
901786,2025-08-21,700899,5,4200.00,40,550.00,0
901787,2025-08-28,700899,5,4200.00,40,550.00,0
901788,2025-09-04,700899,1,4200.00,40,550.00,Y
901789,2024-12-02,700900,5,4200.00,20,1150.00,0
901790,2024-12-09,700900,5,4200.00,20,1150.00,
901791,2024-12-16,700900,5,4200.00,20,1150.00,1
901792,2024-01-21,700901,2,3500.00,30,1150.00,No
901793,2024-01-28,700901,3,3500.00,30,1150.00,Y
901794,2023-12-10,700902,4,4200.00,10,1233.33,No
901795,2023-12-17,700902,3,4200.00,10,1233.33,
901796,2023-12-24,700902,2,4200.00,10,1233.34,Y
901797,2023-11-25,700903,3,5400.00,,1350.00,
901798,2023-12-02,700903,2,5400.00,,1350.00,
901799,2023-12-09,700903,5,5400.00,,1350.00,N
901800,2023-12-16,700903,4,5400.00,,1350.00,1
901801,2025-03-02,700904,1,4800.00,,1388.25,No
901802,2025-03-09,700904,2,4800.00,,1388.25,
901803,2025-06-01,700905,4,4200.00,40,272.51,
901804,2025-06-08,700905,2,4200.00,40,272.51,No
901805,2025-06-15,700905,5,4200.00,40,272.50,0
901806,2025-06-05,700906,5,7200.00,30,6000.00,1
901807,2024-11-02,700907,1,4200.00,,638.08,0
901808,2024-11-09,700907,2,4200.00,,638.08,N
901809,2024-11-16,700907,2,4200.00,,638.08,
901810,2024-11-23,700907,5,4200.00,,638.06,N
901811,2025-08-15,700908,4,5400.00,,3589.33,0
901812,2024-10-14,700909,2,6000.00,60,6000.00,Y
901813,2024-03-24,700910,1,4800.00,50,800.83,0
901814,2024-03-31,700910,5,4800.00,50,800.83,N
901815,2024-04-07,700910,3,4800.00,50,800.83,N
901816,2024-04-14,700910,2,4800.00,50,800.81,
901817,2024-04-14,700911,2,3500.00,,3500.00,1
901818,2024-12-06,700912,4,4200.00,,2100.00,No
901819,2024-12-13,700912,1,4200.00,,2100.00,Yes
901820,2023-12-13,700913,1,5400.00,20,4650.00,Y
901821,2024-11-13,700914,2,3500.00,,699.60,N
901822,2024-11-20,700914,3,3500.00,,699.60,N
901823,2024-11-27,700914,2,3500.00,,699.60,
901824,2024-04-23,700915,5,4800.00,60,689.63,
901825,2024-04-30,700915,1,4800.00,60,689.63,No
901826,2024-05-07,700915,2,4800.00,60,689.63,N
901827,2024-02-29,700916,1,4800.00,,1200.00,No
901828,2024-03-07,700916,1,4800.00,,1200.00,
901829,2024-03-14,700916,5,4800.00,,1200.00,No
901830,2024-03-21,700916,4,4800.00,,1200.00,Y
901831,2024-02-27,700917,1,4200.00,10,925.00,
901832,2024-03-05,700917,3,4200.00,10,925.00,
901833,2024-03-12,700917,5,4200.00,10,925.00,No
901834,2024-03-19,700917,5,4200.00,10,925.00,Y
901835,2024-05-19,700918,5,3500.00,40,375.00,No
901836,2024-05-26,700918,2,3500.00,40,375.00,0
901837,2024-06-02,700918,3,3500.00,40,375.00,N
901838,2024-06-09,700918,5,3500.00,40,375.00,Y
901839,2024-02-15,700919,5,4200.00,,794.54,0
901840,2024-02-22,700919,2,4200.00,,794.55,0
901841,2025-09-26,700921,5,6000.00,,2000.00,No
901842,2025-10-03,700921,2,6000.00,,2000.00,No
901843,2025-10-10,700921,1,6000.00,,2000.00,Y
901844,2025-03-20,700922,4,6000.00,60,1500.00,No
901845,2025-03-27,700922,2,6000.00,60,1500.00,
901846,2025-04-03,700922,2,6000.00,60,1500.00,
901847,2025-04-10,700922,5,6000.00,60,1500.00,Y
901848,2025-05-13,700923,1,4200.00,40,1100.00,0
901849,2025-05-20,700923,5,4200.00,40,1100.00,1
901850,2025-05-12,700924,1,7200.00,50,3085.27,0
901851,2025-05-19,700924,1,7200.00,50,3085.27,No
901852,2025-08-03,700925,2,3500.00,,1750.00,N
901853,2025-08-10,700925,3,3500.00,,1750.00,Yes
901854,2024-03-13,700926,3,3500.00,50,3200.00,1
901855,2025-01-27,700927,5,3500.00,,3500.00,Yes
901856,2025-08-21,700928,3,5400.00,40,533.48,No
901857,2025-08-28,700928,1,5400.00,40,533.47,N
901858,2025-06-21,700929,4,5400.00,50,1275.00,No
901859,2025-06-28,700929,3,5400.00,50,1275.00,N
901860,2025-07-05,700929,4,5400.00,50,1275.00,No
901861,2025-07-12,700929,5,5400.00,50,1275.00,1
901862,2025-05-28,700930,5,4800.00,40,1148.36,No
901863,2025-06-04,700930,2,4800.00,40,1148.35,No
901864,2024-06-21,700931,1,7200.00,60,3600.00,No
901865,2024-06-28,700931,1,7200.00,60,3600.00,Y
901866,2024-11-25,700932,3,4200.00,10,1105.13,N
901867,2024-12-02,700932,3,4200.00,10,1105.13,No
901868,2024-08-03,700934,4,7200.00,40,397.91,0
901869,2024-08-10,700934,3,7200.00,40,397.91,0
901870,2024-08-17,700934,2,7200.00,40,397.91,
901871,2024-08-24,700934,1,7200.00,40,397.90,N
901872,2025-02-05,700935,2,4800.00,,2400.00,
901873,2025-02-12,700935,2,4800.00,,2400.00,Y
901874,2023-11-29,700936,3,3500.00,10,750.00,
901875,2023-12-06,700936,1,3500.00,10,750.00,No
901876,2023-12-13,700936,2,3500.00,10,750.00,N
901877,2023-12-20,700936,2,3500.00,10,750.00,1
901878,2025-07-05,700937,4,4800.00,30,1800.00,0
901879,2025-07-12,700937,3,4800.00,30,1800.00,Y
901880,2025-04-29,700938,2,6000.00,,1500.00,
901881,2025-05-06,700938,1,6000.00,,1500.00,No
901882,2025-05-13,700938,1,6000.00,,1500.00,N
901883,2025-05-20,700938,3,6000.00,,1500.00,1
901884,2024-05-12,700939,1,6000.00,,1588.76,
901885,2024-05-19,700939,4,6000.00,,1588.76,0
901886,2023-12-28,700940,4,4800.00,,1200.00,0
901887,2024-01-04,700940,3,4800.00,,1200.00,
901888,2024-01-11,700940,4,4800.00,,1200.00,No
901889,2024-01-18,700940,4,4800.00,,1200.00,Yes
901890,2025-05-20,700941,2,4800.00,,1610.21,N
901891,2024-04-12,700942,4,3500.00,60,1573.37,0
901892,2024-04-19,700942,4,3500.00,60,1573.36,No
901893,2024-07-17,700943,5,5400.00,40,475.54,0
901894,2024-07-24,700943,3,5400.00,40,475.54,
901895,2024-07-31,700943,3,5400.00,40,475.54,No
901896,2025-03-01,700944,2,7200.00,10,6700.00,Yes
901897,2023-12-29,700945,5,5400.00,20,3476.62,No
901898,2024-01-03,700946,1,3500.00,,875.00,0
901899,2024-01-10,700946,4,3500.00,,875.00,0
901900,2024-01-17,700946,2,3500.00,,875.00,No
901901,2024-01-24,700946,5,3500.00,,875.00,Yes
901902,2024-11-23,700947,2,7200.00,60,1296.61,N
901903,2024-11-30,700947,4,7200.00,60,1296.61,N
901904,2024-12-07,700947,4,7200.00,60,1296.61,
901905,2024-12-14,700947,1,7200.00,60,1296.60,N
901906,2024-12-24,700948,1,4800.00,50,1134.03,No
901907,2024-12-31,700948,1,4800.00,50,1134.02,N
901908,2023-12-14,700949,2,4800.00,60,2400.00,No
901909,2023-12-21,700949,1,4800.00,60,2400.00,1
901910,2025-01-28,700950,3,6000.00,40,2000.00,
901911,2025-02-04,700950,2,6000.00,40,2000.00,1
901912,2024-12-16,700951,2,5400.00,,1181.96,No
901913,2024-11-19,700952,2,4200.00,30,3000.00,Yes
901914,2024-04-02,700953,1,3500.00,,1750.00,
901915,2024-04-09,700953,3,3500.00,,1750.00,Yes
901916,2024-07-26,700954,4,4200.00,,1400.00,N
901917,2024-08-02,700954,4,4200.00,,1400.00,No
901918,2024-08-09,700954,5,4200.00,,1400.00,Yes
901919,2024-10-29,700955,1,4200.00,30,640.76,0
901920,2024-01-28,700957,3,6000.00,30,4800.00,Y
901921,2025-03-20,700958,5,3500.00,,3500.00,1
901922,2024-08-02,700959,1,3500.00,,541.32,N
901923,2024-08-09,700959,1,3500.00,,541.32,N
901924,2024-08-16,700959,1,3500.00,,541.32,0
901925,2024-08-23,700959,2,3500.00,,541.31,
901926,2024-09-22,700960,1,4200.00,,1050.00,0
901927,2024-09-29,700960,5,4200.00,,1050.00,No
901928,2024-10-06,700960,4,4200.00,,1050.00,
901929,2024-10-13,700960,2,4200.00,,1050.00,1
901930,2024-12-15,700961,4,4800.00,40,249.55,N
901931,2024-12-22,700961,4,4800.00,40,249.55,0
901932,2024-12-29,700961,1,4800.00,40,249.54,No
901933,2024-03-30,700962,3,7200.00,,7200.00,Y
901934,2025-07-06,700963,4,4800.00,50,2250.00,No
901935,2025-07-13,700963,3,4800.00,50,2250.00,1
901936,2024-06-13,700964,4,5400.00,20,1550.00,N
901937,2024-06-20,700964,5,5400.00,20,1550.00,0
901938,2024-06-27,700964,5,5400.00,20,1550.00,Yes
901939,2024-11-05,700965,3,7200.00,,1310.51,No
901940,2024-11-12,700965,2,7200.00,,1310.51,0
901941,2024-11-19,700965,4,7200.00,,1310.50,
901942,2024-03-31,700966,5,4800.00,,3775.98,N
901943,2025-06-21,700967,1,5400.00,30,1050.00,No
901944,2025-06-28,700967,4,5400.00,30,1050.00,N
901945,2025-07-05,700967,5,5400.00,30,1050.00,0
901946,2025-07-12,700967,4,5400.00,30,1050.00,Y
901947,2025-03-02,700968,2,6000.00,30,634.50,0
901948,2025-03-09,700968,1,6000.00,30,634.49,
901949,2024-08-03,700969,3,4200.00,,4200.00,Yes
901950,2024-10-25,700970,1,3500.00,60,1166.67,0
901951,2024-11-01,700970,1,3500.00,60,1166.67,
901952,2024-11-08,700970,1,3500.00,60,1166.66,Yes
901953,2024-12-17,700971,4,6000.00,,1559.53,No
901954,2024-12-24,700971,2,6000.00,,1559.53,
901955,2025-04-28,700972,2,3500.00,,875.00,No
901956,2025-05-05,700972,1,3500.00,,875.00,N
901957,2025-05-12,700972,4,3500.00,,875.00,No
901958,2025-05-19,700972,5,3500.00,,875.00,Y
901959,2024-01-25,700973,2,3500.00,,875.00,N
901960,2024-02-01,700973,4,3500.00,,875.00,N
901961,2024-02-08,700973,1,3500.00,,875.00,No
901962,2024-02-15,700973,3,3500.00,,875.00,1
901963,2024-01-28,700974,2,7200.00,50,582.94,N
901964,2024-02-04,700974,2,7200.00,50,582.94,No
901965,2024-02-11,700974,5,7200.00,50,582.94,0
901966,2024-02-18,700974,5,7200.00,50,582.93,No
901967,2025-05-08,700975,4,4200.00,,2100.00,No
901968,2025-05-15,700975,5,4200.00,,2100.00,1
901969,2025-05-20,700976,5,4200.00,20,1618.51,0
901970,2024-11-19,700977,2,4200.00,,2100.00,N
901971,2024-11-26,700977,5,4200.00,,2100.00,1
901972,2025-01-16,700978,2,7200.00,40,2600.00,No
901973,2025-01-23,700978,1,7200.00,40,2600.00,Y
901974,2024-01-07,700980,4,4200.00,60,2100.00,
901975,2024-01-14,700980,3,4200.00,60,2100.00,Y
901976,2024-04-01,700981,4,7200.00,60,1003.33,N
901977,2024-04-08,700981,5,7200.00,60,1003.33,No
901978,2024-04-15,700981,5,7200.00,60,1003.33,N
901979,2024-04-22,700981,3,7200.00,60,1003.31,No
901980,2025-02-18,700983,2,3500.00,10,3000.00,1
901981,2024-02-02,700984,1,3500.00,20,449.45,N
901982,2024-02-09,700984,1,3500.00,20,449.45,
901983,2024-02-16,700984,4,3500.00,20,449.45,No
901984,2024-02-23,700984,1,3500.00,20,449.46,
901985,2025-03-07,700985,4,7200.00,40,1806.31,N
901986,2025-03-14,700985,3,7200.00,40,1806.31,0
901987,2024-09-14,700986,2,3500.00,50,1600.00,0
901988,2024-09-21,700986,4,3500.00,50,1600.00,1
901989,2024-04-10,700987,2,4800.00,30,1800.00,0
901990,2024-04-17,700987,3,4800.00,30,1800.00,Y
901991,2024-06-17,700988,3,4200.00,50,3900.00,Y
901992,2025-01-22,700989,4,4200.00,20,862.50,
901993,2025-01-29,700989,5,4200.00,20,862.50,No
901994,2025-02-05,700989,3,4200.00,20,862.50,N
901995,2025-02-12,700989,5,4200.00,20,862.50,Y
901996,2024-07-07,700990,2,4200.00,20,1150.00,No
901997,2024-07-14,700990,1,4200.00,20,1150.00,
901998,2024-07-21,700990,3,4200.00,20,1150.00,Yes
901999,2024-01-12,700991,4,4800.00,30,3600.00,Yes
902000,2024-10-27,700992,2,7200.00,40,2600.00,0
902001,2024-11-03,700992,4,7200.00,40,2600.00,Yes
902002,2024-06-04,700993,2,5400.00,,1425.24,
902003,2024-11-07,700994,1,5400.00,40,850.36,No
902004,2024-11-14,700994,5,5400.00,40,850.36,N
902005,2024-11-21,700994,4,5400.00,40,850.36,No
902006,2024-02-21,700995,1,5400.00,,1350.00,N
902007,2024-02-28,700995,5,5400.00,,1350.00,No
902008,2024-03-06,700995,3,5400.00,,1350.00,
902009,2024-03-13,700995,2,5400.00,,1350.00,1
902010,2024-03-23,700996,1,4800.00,,1074.00,
902011,2024-03-30,700996,1,4800.00,,1074.00,No
902012,2024-04-06,700996,5,4800.00,,1074.00,No
902013,2025-09-09,700997,5,3500.00,50,1600.00,0
902014,2025-09-16,700997,1,3500.00,50,1600.00,1
902015,2025-07-31,700998,5,7200.00,,775.78,0
902016,2025-08-07,700998,3,7200.00,,775.78,No
902017,2025-03-11,700999,5,6000.00,,1500.00,
902018,2025-03-18,700999,4,6000.00,,1500.00,N
902019,2025-03-25,700999,5,6000.00,,1500.00,
902020,2025-04-01,700999,1,6000.00,,1500.00,1
902021,2024-03-06,701000,3,3500.00,,1166.67,N
902022,2024-03-13,701000,4,3500.00,,1166.67,N
902023,2024-03-20,701000,5,3500.00,,1166.66,Y
902024,2025-07-29,701001,3,3500.00,30,2300.00,1
902025,2024-02-25,701002,4,5400.00,,4270.04,No
902026,2024-05-13,701003,4,5400.00,20,763.63,N
902027,2024-05-20,701003,4,5400.00,20,763.63,
902028,2024-05-27,701003,4,5400.00,20,763.62,
902029,2024-05-19,701004,3,4200.00,60,4200.00,Y
902030,2024-03-29,701005,5,4200.00,10,1850.00,0
902031,2024-04-05,701005,4,4200.00,10,1850.00,Y
902032,2024-04-28,701006,2,4200.00,,4200.00,Yes
902033,2025-06-26,701007,3,7200.00,30,6000.00,Yes
902034,2024-09-22,701008,2,5400.00,30,1352.88,No
902035,2024-09-29,701008,4,5400.00,30,1352.88,N
902036,2025-08-17,701009,1,3500.00,,550.07,0
902037,2025-08-24,701009,4,3500.00,,550.07,0
902038,2025-08-31,701009,1,3500.00,,550.08,0
902039,2024-01-11,701010,4,7200.00,40,5200.00,1
902040,2024-12-06,701011,4,4200.00,,4200.00,1
902041,2024-12-17,701012,4,7200.00,,7200.00,Yes
902042,2025-03-26,701014,5,6000.00,,2000.00,No
902043,2025-04-02,701014,5,6000.00,,2000.00,
902044,2025-04-09,701014,2,6000.00,,2000.00,Yes
902045,2024-05-12,701015,1,5400.00,,2700.00,No
902046,2024-05-19,701015,2,5400.00,,2700.00,Yes
902047,2025-04-13,701016,2,4800.00,50,4500.00,1
902048,2024-05-26,701017,5,4800.00,20,2025.00,
902049,2024-06-02,701017,5,4800.00,20,2025.00,Yes
902050,2024-01-07,701019,5,4800.00,40,933.33,
902051,2024-01-14,701019,3,4800.00,40,933.33,N
902052,2024-01-21,701019,2,4800.00,40,933.34,Y
902053,2024-07-13,701020,5,4800.00,20,4050.00,Yes
902054,2025-02-10,701021,4,6000.00,30,475.26,N
902055,2025-02-17,701021,5,6000.00,30,475.26,No
902056,2025-02-24,701021,5,6000.00,30,475.26,
902057,2024-07-04,701023,3,4800.00,40,1400.00,No
902058,2024-07-11,701023,1,4800.00,40,1400.00,Y
902059,2025-02-20,701024,5,7200.00,20,2427.79,N
902060,2025-04-16,701025,1,5400.00,,1390.78,
902061,2024-09-28,701026,1,4200.00,,1050.00,No
902062,2024-10-05,701026,4,4200.00,,1050.00,0
902063,2024-10-12,701026,4,4200.00,,1050.00,No
902064,2024-10-19,701026,4,4200.00,,1050.00,1
902065,2025-04-19,701027,5,7200.00,,3600.00,N
902066,2025-04-26,701027,5,7200.00,,3600.00,1
902067,2024-05-26,701028,4,3500.00,10,750.00,No
902068,2024-06-02,701028,3,3500.00,10,750.00,0
902069,2024-06-09,701028,4,3500.00,10,750.00,N
902070,2024-06-16,701028,2,3500.00,10,750.00,Yes
902071,2024-02-25,701029,3,5400.00,,2179.91,N
902072,2024-03-03,701029,5,5400.00,,2179.91,
902073,2024-03-01,701030,4,4200.00,,250.13,
902074,2024-03-08,701030,2,4200.00,,250.13,N
902075,2024-03-15,701030,5,4200.00,,250.13,No
902076,2024-03-22,701030,5,4200.00,,250.13,No
902077,2025-08-04,701031,4,3500.00,,3500.00,1
902078,2025-07-31,701032,2,4200.00,20,3450.00,Yes
902079,2024-02-15,701033,3,7200.00,40,2600.00,N
902080,2024-02-22,701033,3,7200.00,40,2600.00,Yes
902081,2024-06-04,701034,2,6000.00,60,3000.00,No
902082,2024-06-11,701034,5,6000.00,60,3000.00,Y
902083,2025-06-21,701035,2,3500.00,40,515.73,0
902084,2025-06-28,701035,4,3500.00,40,515.73,No
902085,2025-09-15,701036,2,7200.00,20,2150.00,
902086,2025-09-22,701036,4,7200.00,20,2150.00,0
902087,2025-09-29,701036,2,7200.00,20,2150.00,Y
902088,2024-09-29,701037,5,4800.00,40,700.00,0
902089,2024-10-06,701037,5,4800.00,40,700.00,
902090,2024-10-13,701037,3,4800.00,40,700.00,No
902091,2024-10-20,701037,5,4800.00,40,700.00,1
902092,2024-10-03,701038,3,6000.00,,2000.00,N
902093,2024-10-10,701038,2,6000.00,,2000.00,
902094,2024-10-17,701038,5,6000.00,,2000.00,1
902095,2025-03-17,701039,1,4200.00,30,1500.00,N
902096,2025-03-24,701039,4,4200.00,30,1500.00,1
902097,2025-07-06,701040,3,4800.00,20,4050.00,1
902098,2023-12-25,701041,2,3500.00,60,1166.67,No
902099,2024-01-01,701041,2,3500.00,60,1166.67,N
902100,2024-01-08,701041,3,3500.00,60,1166.66,Y
902101,2024-12-21,701042,2,4800.00,50,4500.00,Y
902102,2024-03-20,701043,5,6000.00,,1500.00,0
902103,2024-03-27,701043,3,6000.00,,1500.00,0
902104,2024-04-03,701043,3,6000.00,,1500.00,0
902105,2024-04-10,701043,5,6000.00,,1500.00,Yes
902106,2024-09-24,701044,2,6000.00,40,2000.00,0
902107,2024-10-01,701044,2,6000.00,40,2000.00,1
902108,2024-08-12,701045,1,7200.00,,5043.69,0
902109,2025-02-28,701046,3,7200.00,30,1500.00,0
902110,2025-03-07,701046,3,7200.00,30,1500.00,No
902111,2025-03-14,701046,1,7200.00,30,1500.00,No
902112,2025-03-21,701046,5,7200.00,30,1500.00,Y
902113,2024-06-27,701047,3,7200.00,,3600.00,N
902114,2024-07-04,701047,3,7200.00,,3600.00,Y
902115,2024-07-12,701048,2,7200.00,,7200.00,Y
902116,2025-02-26,701049,1,3500.00,,875.00,0
902117,2025-03-05,701049,2,3500.00,,875.00,0
902118,2025-03-12,701049,3,3500.00,,875.00,N
902119,2025-03-19,701049,3,3500.00,,875.00,Yes
902120,2024-03-15,701050,1,4800.00,20,4050.00,Yes
902121,2025-03-24,701051,2,4800.00,10,2150.00,0
902122,2025-03-31,701051,5,4800.00,10,2150.00,Y
902123,2024-02-16,701052,5,6000.00,20,2625.00,N
902124,2024-02-23,701052,5,6000.00,20,2625.00,1
902125,2024-12-31,701053,2,4800.00,60,4800.00,Y
902126,2024-10-01,701054,5,4800.00,50,2250.00,No
902127,2024-10-08,701054,3,4800.00,50,2250.00,Y
902128,2024-08-12,701056,3,4800.00,10,4300.00,1
902129,2024-07-18,701057,4,5400.00,,1942.22,N
902130,2025-02-11,701058,3,6000.00,,847.40,No
902131,2025-02-18,701058,2,6000.00,,847.40,0
902132,2025-02-25,701058,3,6000.00,,847.39,
902133,2024-07-18,701059,5,7200.00,,3600.00,N
902134,2024-07-25,701059,4,7200.00,,3600.00,Y
902135,2025-03-11,701060,3,6000.00,50,5700.00,Y
902136,2023-12-14,701061,2,6000.00,20,2493.59,
902137,2024-01-07,701062,2,7200.00,10,3822.49,No
902138,2024-02-08,701063,5,3500.00,20,916.67,
902139,2024-02-15,701063,4,3500.00,20,916.67,0
902140,2024-02-22,701063,1,3500.00,20,916.66,Yes
902141,2024-08-04,701064,2,4200.00,,3480.34,No
902142,2024-08-26,701065,2,6000.00,50,2850.00,No
902143,2024-09-02,701065,2,6000.00,50,2850.00,1
902144,2024-12-08,701067,2,7200.00,,1800.00,
902145,2024-12-15,701067,1,7200.00,,1800.00,No
902146,2024-12-22,701067,3,7200.00,,1800.00,No
902147,2024-12-29,701067,2,7200.00,,1800.00,Y
902148,2024-11-21,701068,3,7200.00,30,2000.00,0
902149,2024-11-28,701068,5,7200.00,30,2000.00,No
902150,2024-12-05,701068,3,7200.00,30,2000.00,1
902151,2025-04-03,701069,3,5400.00,10,2450.00,0
902152,2025-04-10,701069,1,5400.00,10,2450.00,Yes
902153,2025-04-11,701070,3,6000.00,30,1600.00,No
902154,2025-04-18,701070,4,6000.00,30,1600.00,No
902155,2025-04-25,701070,4,6000.00,30,1600.00,Y
902156,2025-07-10,701071,1,7200.00,,1800.00,N
902157,2025-07-17,701071,2,7200.00,,1800.00,No
902158,2025-07-24,701071,3,7200.00,,1800.00,
902159,2025-07-31,701071,4,7200.00,,1800.00,Yes
902160,2024-05-04,701072,2,7200.00,30,3000.00,N
902161,2024-05-11,701072,3,7200.00,30,3000.00,Yes
902162,2025-02-28,701074,4,3500.00,,875.00,
902163,2025-03-07,701074,4,3500.00,,875.00,N
902164,2025-03-14,701074,2,3500.00,,875.00,
902165,2025-03-21,701074,4,3500.00,,875.00,Y
902166,2025-09-10,701075,5,4800.00,,2400.00,N
902167,2025-09-17,701075,3,4800.00,,2400.00,1
902168,2025-07-25,701076,3,3500.00,30,1150.00,
902169,2025-08-01,701076,5,3500.00,30,1150.00,Yes
902170,2024-04-13,701078,3,7200.00,,3600.00,0
902171,2024-04-20,701078,3,7200.00,,3600.00,Y
902172,2025-05-24,701079,4,6000.00,30,1200.00,No
902173,2025-05-31,701079,5,6000.00,30,1200.00,N
902174,2025-06-07,701079,2,6000.00,30,1200.00,N
902175,2025-06-14,701079,2,6000.00,30,1200.00,1
902176,2024-08-07,701080,1,4200.00,40,1100.00,
902177,2024-08-14,701080,3,4200.00,40,1100.00,Y
902178,2024-07-04,701081,2,4800.00,50,2204.98,No
902179,2024-08-25,701082,3,5400.00,,2700.00,No
