TRANS_ID,PROD_KEY,STORE_KEY,TRANS_DT,TRANS_TIME,PRIORITY,SALES_QTY,SALES_PRICE,SALES_AMT,DISCOUNT,SALES_COST,SALES_MGRN,SHIPMODE,SHIP_COST
234536,154089,9001,6/7/2009,15,"""Critical""",10,1.26,10.36,0.1,19.28,-6.78,"""Regular Air""",0.7
234538,772510,9001,9/29/2011,8,"""Critical""",33.3,44.01,1596.86,0.05,1209.72,418.6,"""Regular Air""",3.5
234540,147972,9001,4/20/2011,17,"""High""",19.2,2.88,61.06,0.07,55.61,13.44,"""Regular Air""",0.99
234542,772510,9001,5/13/2012,13,"""High""",30.1,44.01,1507.06,0.08,1363.58,528.77,"""Regular Air""",3.5
234544,373440,9001,1/11/2011,17,"""Low""",4.2,2.78,11.9,0.07,21.22,-4.61,"""Regular Air""",1.49
234546,373440,9001,5/23/2011,11,"""Medium""",42,2.78,102,0.07,117.09,-0.4,"""Regular Air""",1.49
234548,604082,9001,9/7/2012,18,"""Medium""",5,100.98,346.72,0.05,577.58,-72.73,"""Delivery Truck""",15.66
234550,155970,9001,3/28/2012,10,"""Not Specified""",27,2.89,75.06,0.09,51.81,26.13,"""Regular Air""",0.5
234552,741640,9001,6/3/2010,10,"""Medium""",17.1,2.84,61.02,0,125,-71.04,"""Regular Air""",5.44
234554,841915,9001,3/28/2012,11,"""Not Specified""",24,17.98,455.69,0.02,587.82,-48.44,"""Regular Air""",4
234556,638256,9001,1/9/2009,14,"""Not Specified""",27.3,3.29,109.68,0.07,116.92,11.32,"""Regular Air""",1.35
234558,638256,9001,9/15/2009,18,"""Not Specified""",25,3.29,65.41,0.06,73.66,8.53,"""Regular Air""",1.35
234560,638256,9001,2/2/2010,13,"""Critical""",22.5,3.29,63.5,0.07,76.04,6.14,"""Regular Air""",1.35
234562,638256,9001,7/16/2010,8,"""Low""",9,3.29,27.59,0.03,29.5,0.08,"""Regular Air""",1.35
234564,778385,9001,4/29/2011,18,"""Low""",44.1,42.98,1763.49,0.09,1638.21,467.72,"""Regular Air""",4.62
234566,638256,9001,6/9/2011,9,"""High""",28.7,3.29,123.76,0.02,113.25,21.62,"""Regular Air""",1.35
234568,635598,9001,9/16/2012,18,"""Critical""",15,5.68,71.98,0.02,61.7,23.48,"""Regular Air""",1.46
234570,540260,9001,6/9/2011,8,"""High""",38.7,3.58,154.18,0.08,320.78,-166.92,"""Regular Air""",5.47
234572,638256,9001,6/28/2011,10,"""Low""",36,3.29,86.19,0.05,97.82,20.57,"""Express Air""",1.35
234574,638256,9001,8/16/2011,20,"""Critical""",4,3.29,11.8,0.03,15.62,-2.49,"""Regular Air""",1.35
234578,638256,9001,7/15/2012,13,"""High""",35,3.29,155.01,0.02,132.13,32.35,"""Regular Air""",1.35
234580,656848,9001,7/27/2011,9,"""Medium""",36,6.3,177.81,0.04,128.82,123.14,"""Regular Air""",0.5
234582,638256,9001,10/30/2012,10,"""High""",3,3.29,9.56,0.07,13.76,-3.96,"""Regular Air""",1.35
234586,213268,9001,10/4/2011,8,"""Medium""",15,30.93,389.14,0,178.6,285.35,"""Regular Air""",3.92
234588,577552,9001,6/10/2012,15,"""Critical""",1,3.74,6.79,0.06,9.42,-5.74,"""Regular Air""",4.69
234590,341229,9001,3/13/2009,14,"""Critical""",2.1,4.13,12.26,0.05,24.5,-12.16,"""Regular Air""",5.04
234592,341229,9001,8/6/2009,10,"""Critical""",40.5,4.13,142.3,0.07,332.75,-146.97,"""Regular Air""",5.04
234594,315990,9001,8/6/2009,15,"""Critical""",27,4.48,97.71,0,128.5,5.9,"""Regular Air""",2.5
234596,667910,9001,9/21/2012,12,"""Critical""",22,43.98,788.23,0.04,829.15,138.37,"""Express Air""",8.99
234598,341229,9001,4/28/2012,9,"""High""",28.8,4.13,130.83,0.03,243.71,-95.06,"""Express Air""",5.04
234600,954252,9001,6/28/2011,14,"""Low""",38.4,100.8,3715.9,0.08,6129.71,-1291.39,"""Delivery Truck""",60
234602,234415,9001,2/15/2011,20,"""Low""",35.2,4.13,163.45,0.03,331.95,-150.26,"""Regular Air""",5.34
234604,234415,9001,4/12/2012,17,"""High""",20.7,4.13,97.14,0,163.13,-68.14,"""Regular Air""",5.34
234606,234415,9001,9/5/2012,7,"""Low""",11.7,4.13,63.33,0,93.65,-39.96,"""Regular Air""",5.34
234614,299230,9001,3/7/2010,17,"""Medium""",37.8,59.98,1980.66,0.09,1766.7,752.37,"""Regular Air""",3.99
234616,593570,9001,11/16/2010,13,"""Not Specified""",26.1,262.11,5625.85,0.01,7569.97,31.21,"""Delivery Truck""",62.74
234622,315990,9001,8/14/2009,11,"""Critical""",34.4,4.48,163.35,0.08,198.8,-6.24,"""Regular Air""",2.5
234626,954944,9001,5/26/2010,19,"""High""",38.7,5.18,157.21,0.03,176.4,46.31,"""Regular Air""",2.04
234628,436896,9001,9/18/2010,10,"""Low""",8,3.85,35.48,0.06,30.66,7.78,"""Regular Air""",0.7
234630,95746,9001,4/15/2011,10,"""Low""",33.6,145.98,7339.24,0,7286.78,-279.74,"""Delivery Truck""",51.92
234642,91978,9001,9/25/2009,7,"""Critical""",25.9,46.89,1441.12,0.08,1214.16,520.69,"""Regular Air""",5.1
234650,1000550,9001,4/16/2010,16,"""High""",31,4.98,123.39,0.03,85.47,68.88,"""Regular Air""",0.49
234654,816179,9001,9/9/2012,13,"""Medium""",34.3,3.75,122.37,0.07,108.86,74.82,"""Regular Air""",0.5
234658,480920,9001,8/26/2010,13,"""Low""",42,4.13,146.77,0.09,107.2,66.17,"""Regular Air""",0.5
234662,154089,9001,7/3/2012,7,"""Medium""",34,1.26,39.19,0,60.32,-17.48,"""Regular Air""",0.7
234664,667910,9001,2/19/2012,20,"""Critical""",22.4,43.98,1189.38,0,1112.55,294.81,"""Regular Air""",8.99
234676,207983,9001,4/2/2011,15,"""Medium""",4,5.98,17.86,0.07,25.84,-1.99,"""Regular Air""",1.49
234678,612766,9001,11/2/2009,19,"""Low""",14.4,29.17,320.38,0.07,359.27,107.38,"""Regular Air""",6.27
234688,840230,9001,11/24/2012,15,"""Low""",31.5,5.47,153.77,0.07,252.74,-61.36,"""Regular Air""",5.26
234690,746518,9001,6/18/2011,13,"""Low""",33.3,1.48,55.59,0.04,42.07,12.65,"""Express Air""",0.7
234694,642251,9001,9/2/2009,19,"""Not Specified""",2,3.89,13.28,0.07,19.13,-11.42,"""Regular Air""",7.01
234698,481924,9001,5/23/2012,15,"""Critical""",27,3.69,104.73,0.04,41.96,57.63,"""Express Air""",0.5
234706,533786,9001,4/13/2011,12,"""Not Specified""",36.9,2.88,105.66,0.01,69.44,48.63,"""Regular Air""",0.5
234710,652699,9001,10/19/2012,18,"""High""",22.4,10.35,242.35,0.08,176.09,113.63,"""Regular Air""",0.99
234718,221283,9001,1/7/2009,15,"""Medium""",3,1.98,7.41,0.05,17.47,-11.58,"""Regular Air""",4.77
234726,424146,9001,1/28/2009,18,"""Medium""",28.8,6.88,267.53,0,162.51,85.17,"""Express Air""",2
234728,175848,9001,2/8/2011,12,"""High""",37.8,5.28,160.92,0.05,296.96,-75.25,"""Express Air""",5.06
234730,424146,9001,2/26/2009,7,"""Medium""",18,6.88,100.67,0.1,119.08,18.42,"""Regular Air""",2
234732,424146,9001,12/16/2009,14,"""Critical""",8.8,6.88,79.19,0,61.77,13.91,"""Regular Air""",2
234734,424146,9001,10/30/2010,18,"""High""",36,6.88,209,0.07,235.46,74.07,"""Regular Air""",2
234736,421568,9001,10/30/2010,15,"""High""",13.5,2.52,35.46,0.01,79.34,-41.55,"""Regular Air""",4.28
234738,424146,9001,4/17/2011,19,"""Low""",26.1,6.88,170.68,0.01,135.73,63.78,"""Regular Air""",2
234740,424146,9001,8/12/2011,16,"""Low""",28.8,6.88,168.1,0.06,189.84,57.78,"""Express Air""",2
234742,424146,9001,12/10/2012,17,"""Medium""",23,6.88,121.03,0,106.81,51.43,"""Regular Air""",2
234744,424146,9001,12/11/2012,17,"""High""",3.6,6.88,19.63,0.09,31.88,-4.45,"""Regular Air""",2
234746,30902,9001,1/31/2009,14,"""Not Specified""",32.4,6.98,232.12,0,160.42,90.86,"""Regular Air""",1.6
234748,30902,9001,7/22/2009,20,"""Low""",36.9,6.98,200.73,0.06,187.68,98.44,"""Regular Air""",1.6
234750,69354,9001,11/22/2011,10,"""High""",30.4,7.3,219.11,0.05,437.75,-160.4,"""Regular Air""",7.72
234752,30902,9001,11/25/2009,8,"""Medium""",3.6,6.98,20.47,0.01,29.64,-1.73,"""Regular Air""",1.6
234754,878329,9001,4/1/2012,11,"""Not Specified""",24.5,4.63,107.8,0.08,169.05,-7.08,"""Regular Air""",1.93
234756,30902,9001,5/22/2012,14,"""Low""",30.1,6.98,287.96,0.01,176.98,123.15,"""Express Air""",1.6
234758,210183,9001,3/9/2010,16,"""Medium""",25,5.68,95.14,0.07,104.43,37.5,"""Regular Air""",1.21
234760,400232,9001,2/27/2010,20,"""Medium""",2.7,5.88,22.6,0.04,22.23,-4.63,"""Express Air""",3.04
234762,400232,9001,3/10/2010,19,"""Not Specified""",34.3,5.88,251.37,0,238.35,49.77,"""Regular Air""",3.04
234764,570526,9001,4/1/2012,18,"""Not Specified""",32.4,2.28,74.68,0.08,219.87,-137.87,"""Regular Air""",5.2
234766,400232,9001,6/14/2010,13,"""High""",18.9,5.88,113.31,0.04,117.59,5.85,"""Express Air""",3.04
234768,400232,9001,11/7/2010,19,"""Critical""",17.6,5.88,129.62,0.05,124.9,4.41,"""Regular Air""",3.04
234770,159149,9001,2/17/2009,18,"""Critical""",1.4,6.04,13.45,0.05,16.17,-4.14,"""Express Air""",2.14
234772,635598,9001,9/2/2009,19,"""Critical""",24.5,5.68,144.11,0.03,132.89,65.88,"""Regular Air""",1.46
234774,352439,9001,5/25/2012,7,"""Low""",40.5,80.98,2910.62,0.04,2520.27,1123.79,"""Regular Air""",4.5
234776,91978,9001,9/24/2010,13,"""Not Specified""",4.9,46.89,317.72,0,255.68,72.55,"""Regular Air""",5.1
234778,635598,9001,10/9/2012,11,"""Critical""",36,5.68,186.56,0,152.37,74.83,"""Regular Air""",1.46
234780,659453,9001,7/27/2010,14,"""Critical""",2.8,4.91,20.19,0.03,18.31,1.3,"""Regular Air""",0.5
234782,656848,9001,2/24/2010,17,"""Not Specified""",16.2,6.3,71.44,0.1,77.07,36.23,"""Regular Air""",0.5
234784,642251,9001,5/20/2011,11,"""Medium""",22.4,3.89,102.51,0.1,287.96,-163.58,"""Express Air""",7.01
234786,399302,9001,11/7/2009,8,"""Critical""",31.5,3.69,137.94,0.08,105.68,60.29,"""Regular Air""",0.5
234788,540260,9001,12/6/2012,14,"""Medium""",34.2,3.58,100.82,0.03,275.53,-139.52,"""Regular Air""",5.47
234790,464128,9001,9/24/2012,16,"""Critical""",2.8,2.61,9.59,0.1,10.98,-0.64,"""Regular Air""",0.5
234792,232452,9001,12/21/2010,11,"""Low""",49,3.75,127.54,0.09,101.45,82.21,"""Express Air""",0.5
234794,460438,9001,4/4/2009,13,"""High""",29.7,59.76,1906.43,0.01,1417.85,554.22,"""Regular Air""",9.71
234796,460438,9001,12/20/2009,19,"""Critical""",30.4,59.76,2083.6,0.06,1738.61,532.21,"""Regular Air""",9.71
234798,375694,9001,6/3/2011,8,"""High""",11.9,5.81,70.67,0.05,120.02,-21.3,"""Regular Air""",3.37
234800,460438,9001,8/4/2010,8,"""Critical""",21,59.76,1771.67,0.09,1453.76,338.95,"""Regular Air""",9.71
234802,213268,9001,3/15/2009,17,"""High""",9.1,30.93,356.44,0.08,171.99,230.02,"""Regular Air""",3.92
234804,375694,9001,8/9/2011,11,"""Not Specified""",1.6,5.81,10.07,0.07,21.79,-10.24,"""Regular Air""",3.37
234806,213268,9001,11/3/2009,18,"""High""",22,30.93,601.55,0.07,335.78,344.61,"""Regular Air""",3.92
234808,428893,9001,2/3/2011,15,"""Medium""",50,6.3,298.12,0.09,177.24,137.67,"""Regular Air""",0.5
234810,428422,9001,4/13/2012,19,"""High""",9,27.48,211.7,0.02,314.08,-66.78,"""Express Air""",4
234812,213268,9001,2/6/2011,18,"""High""",10.8,30.93,245.78,0.09,168.44,202.63,"""Express Air""",3.92
234814,519606,9001,9/24/2009,17,"""Medium""",7.7,3.95,34.6,0.06,53.07,-9.68,"""Regular Air""",2
234816,69354,9001,9/24/2009,14,"""Medium""",36,7.3,271.08,0.04,498.64,-170.18,"""Regular Air""",7.72
234818,91978,9001,4/23/2009,20,"""Low""",45,46.89,2113.79,0.02,1423.07,921.41,"""Regular Air""",5.1
234820,704553,9001,4/25/2012,19,"""Not Specified""",31.2,9.11,343.05,0.05,256.38,98.86,"""Regular Air""",2.15
234822,519606,9001,11/30/2009,18,"""Low""",27,3.95,102.06,0.05,111.62,-5.02,"""Express Air""",2
234824,464128,9001,9/12/2011,15,"""Medium""",32,2.61,102.56,0.06,67.72,36.62,"""Regular Air""",0.5
234826,519606,9001,11/23/2010,12,"""Medium""",28.8,3.95,87.19,0.04,140.69,-14.33,"""Regular Air""",2
234828,519606,9001,3/4/2012,9,"""Low""",9.6,3.95,50.69,0.04,53.69,-6.33,"""Regular Air""",2
234830,540260,9001,6/28/2009,11,"""Critical""",32.2,3.58,128.22,0.06,347.98,-183.36,"""Regular Air""",5.47
234832,318979,9001,2/27/2010,18,"""Low""",21.6,12.2,307.49,0.01,231.28,61.51,"""Regular Air""",6.02
234834,352062,9001,5/21/2009,18,"""Not Specified""",36,5,161.69,0.08,217.41,-17.49,"""Regular Air""",3.39
234836,641495,9001,10/2/2012,10,"""Low""",22.4,12.53,375.12,0.01,177.57,223.38,"""Regular Air""",0.5
234838,778385,9001,5/15/2011,19,"""Critical""",34.2,42.98,1474,0.08,1171.51,461.65,"""Express Air""",4.62
234840,302517,9001,4/6/2009,10,"""Critical""",26.1,2.18,58.64,0.03,70.23,-7.04,"""Regular Air""",1.38
234842,302517,9001,12/21/2010,8,"""Critical""",30.4,2.18,58.05,0.08,93.08,-10.32,"""Regular Air""",1.38
234844,302517,9001,4/25/2011,17,"""Medium""",11,2.18,17.47,0.09,29.03,-5.14,"""Regular Air""",1.38
234846,375694,9001,2/4/2009,15,"""Medium""",25.2,5.81,213.74,0.06,241.25,-32.15,"""Regular Air""",3.37
234848,375694,9001,9/4/2010,8,"""Medium""",32.9,5.81,270.32,0.06,320.16,-47.15,"""Regular Air""",3.37
234850,375694,9001,9/23/2011,8,"""Not Specified""",25.9,5.81,140.8,0.08,266.14,-51.25,"""Regular Air""",3.37
234852,924461,9001,2/24/2011,14,"""Medium""",41.4,39.48,1215.57,0.1,1358.95,457.03,"""Regular Air""",3.99
234854,375694,9001,12/26/2012,18,"""High""",38.7,5.81,255.7,0,285.57,-35.74,"""Regular Air""",3.37
234856,757487,9001,6/13/2009,17,"""High""",26.4,17.15,441.34,0.08,540.43,25.44,"""Regular Air""",4.96
234858,757487,9001,7/20/2009,10,"""Not Specified""",11.2,17.15,278.92,0.04,268.25,6.11,"""Regular Air""",4.96
234860,75225,9001,11/26/2011,14,"""Not Specified""",16,3.41,54.32,0.09,38.36,16.11,"""Regular Air""",0.7
234862,841964,9001,5/30/2010,20,"""Medium""",9.1,1.7,24.96,0.01,42.77,-20.68,"""Regular Air""",1.99
234864,695818,9001,1/31/2010,12,"""Medium""",35,83.93,3485.14,0.1,3086.05,1110.35,"""Regular Air""",19.99
234866,695818,9001,6/29/2012,9,"""Not Specified""",25.9,83.93,3212.97,0.03,1979.96,1125.42,"""Regular Air""",19.99
234868,682640,9001,3/4/2010,11,"""Medium""",28,95.95,2444.2,0.04,4574.85,-1216.64,"""Delivery Truck""",74.35
234870,680802,9001,4/11/2009,8,"""High""",28,12.22,301.39,0,307.69,120.01,"""Regular Air""",2.85
234872,680802,9001,12/18/2009,7,"""Low""",15.2,12.22,194.63,0.09,173.25,58.84,"""Regular Air""",2.85
234874,680802,9001,4/10/2010,19,"""Medium""",16.2,12.22,180.3,0.04,142.39,77.53,"""Express Air""",2.85
234876,680802,9001,7/17/2010,9,"""High""",37,12.22,298.65,0.09,355.1,96.95,"""Regular Air""",2.85
234878,680802,9001,5/5/2011,8,"""Not Specified""",8,12.22,84.92,0.1,55.44,42.22,"""Regular Air""",2.85
234880,680802,9001,5/24/2011,9,"""Low""",32.2,12.22,512.93,0.03,408,154.09,"""Regular Air""",2.85
234882,680802,9001,1/5/2012,12,"""High""",8,12.22,84.37,0.1,72.84,49.26,"""Regular Air""",2.85
234884,680802,9001,4/12/2012,11,"""Critical""",7,12.22,117.98,0.01,111.25,10.94,"""Regular Air""",2.85
234886,680802,9001,11/6/2012,8,"""Low""",15.3,12.22,150.96,0.01,130.35,77.38,"""Express Air""",2.85
234888,428893,9001,1/17/2011,16,"""Critical""",34,6.3,151.41,0.01,111.03,103.16,"""Regular Air""",0.5
234890,154089,9001,2/7/2012,7,"""Critical""",32.9,1.26,58.53,0.07,84.01,-24.86,"""Regular Air""",0.7
234892,315990,9001,6/22/2009,18,"""Low""",12.6,4.48,92.4,0.04,72,8.6,"""Express Air""",2.5
234894,1015676,9001,7/25/2010,16,"""Low""",4,3.69,23.54,0.06,0.27,14.43,"""Express Air""",0.5
234896,560855,9001,1/9/2012,19,"""High""",27.3,7.99,251.01,0.04,416.04,-104.47,"""Express Air""",5.03
234898,878329,9001,7/25/2010,12,"""Low""",9,4.63,41.83,0.01,43.48,-1.82,"""Regular Air""",1.93
234900,417731,9001,7/27/2011,17,"""Medium""",12.8,2.18,29.06,0.06,119.99,-85.17,"""Regular Air""",7.09
234902,736726,9001,7/31/2009,11,"""Critical""",18.4,15.23,330.78,0.03,338.61,11.65,"""Delivery Truck""",27.75
234904,302731,9001,11/4/2009,10,"""Critical""",5.4,3.26,17.75,0.01,23.06,-3.51,"""Regular Air""",1.86
234906,736726,9001,2/26/2010,12,"""Critical""",21,15.23,238.49,0.05,308.13,11.65,"""Delivery Truck""",27.75
234908,736726,9001,10/26/2010,18,"""Medium""",7.2,15.23,138.79,0.03,282.2,-160.39,"""Delivery Truck""",27.75
234910,736726,9001,5/31/2011,15,"""Not Specified""",2.7,15.23,66.1,0,99.47,-53.78,"""Delivery Truck""",27.75
234912,736726,9001,12/20/2011,11,"""Critical""",35,15.23,539.21,0.05,521.35,11.65,"""Delivery Truck""",27.75
234914,481924,9001,1/24/2011,11,"""High""",2.8,3.69,13.46,0.02,14.77,-0.03,"""Regular Air""",0.5
234916,436896,9001,1/24/2011,20,"""High""",3.6,3.85,12.55,0.09,16.9,-1.59,"""Regular Air""",0.7
234918,459677,9001,9/9/2012,11,"""Medium""",14,39.98,543.04,0.07,620.16,179.37,"""Regular Air""",9.83
234920,736726,9001,2/18/2012,10,"""High""",45,15.23,635.66,0.05,749.8,11.65,"""Delivery Truck""",27.75
234922,560855,9001,7/23/2010,17,"""High""",34.2,7.99,181.8,0.02,422.08,-118.48,"""Regular Air""",5.03
234924,69354,9001,2/18/2010,15,"""Not Specified""",16.2,7.3,95.4,0.05,208.63,-77.28,"""Regular Air""",7.72
234926,69354,9001,5/21/2010,19,"""Not Specified""",35,7.3,312.37,0.02,536.15,-171.17,"""Regular Air""",7.72
234928,69354,9001,8/5/2010,12,"""Low""",20.8,7.3,175.96,0.03,295.49,-105.72,"""Regular Air""",7.72
234930,1021753,9001,11/6/2010,16,"""Low""",36.8,180.98,7237.06,0,6927.05,1398.03,"""Delivery Truck""",55.24
234932,533786,9001,11/6/2010,8,"""Low""",31.2,2.88,92.91,0.01,61.87,50.44,"""Regular Air""",0.5
234934,69354,9001,6/17/2011,16,"""High""",12,7.3,74.83,0.03,141.61,-54.04,"""Regular Air""",7.72
234936,69354,9001,1/8/2012,12,"""Not Specified""",32.4,7.3,226.21,0.1,424.9,-162.2,"""Regular Air""",7.72
234938,428893,9001,11/30/2009,20,"""Low""",4.8,6.3,32.9,0.07,31.51,6.22,"""Regular Air""",0.5
234940,877669,9001,11/30/2009,18,"""Low""",14.7,22.38,376.63,0.04,550.05,-80.11,"""Regular Air""",15.1
234942,736799,9001,3/24/2009,10,"""Medium""",18.4,138.75,2527.79,0.09,3526.48,-335.32,"""Delivery Truck""",52.42
234944,560855,9001,2/3/2010,12,"""High""",27.2,7.99,162.69,0.05,382.2,-110.59,"""Regular Air""",5.03
234946,346719,9001,8/12/2009,14,"""High""",2.7,80.48,191.22,0.01,309.65,-68.22,"""Regular Air""",4.5
234948,346151,9001,8/12/2009,16,"""High""",7,58.1,307.46,0.1,318.92,87.68,"""Regular Air""",1.49
234950,954944,9001,5/21/2009,19,"""Low""",1,5.18,10.17,0.02,9.25,-4.09,"""Express Air""",2.04
234952,605916,9001,2/16/2012,13,"""Critical""",7.2,2.61,15.39,0.02,16.23,4.63,"""Regular Air""",0.5
234954,793081,9001,5/21/2009,20,"""Low""",3.2,5.84,18.86,0.09,26.14,-2.87,"""Regular Air""",0.83
234956,954944,9001,7/27/2009,16,"""Not Specified""",33.3,5.18,172.94,0.07,154.28,37.31,"""Express Air""",2.04
234958,954944,9001,8/18/2009,7,"""Medium""",18.4,5.18,110.84,0.05,96.11,22.98,"""Regular Air""",2.04
234960,954944,9001,8/22/2009,17,"""Not Specified""",8,5.18,51.22,0.01,44.29,7.5,"""Regular Air""",2.04
234962,930660,9001,9/6/2010,19,"""Not Specified""",40,99.99,5369.46,0,3629.24,1370.26,"""Regular Air""",19.99
234964,954944,9001,10/1/2009,16,"""Low""",7.2,5.18,30.6,0.06,39.26,2.12,"""Regular Air""",2.04
234966,954944,9001,6/14/2011,16,"""Not Specified""",0.7,5.18,8.38,0,8.96,-3.78,"""Express Air""",2.04
234968,954944,9001,7/31/2011,19,"""High""",16,5.18,100.4,0.06,91.6,11.94,"""Regular Air""",2.04
234970,954252,9001,5/25/2010,10,"""High""",20,100.8,2195.55,0.01,2371.93,-355.94,"""Delivery Truck""",60
234972,954944,9001,7/23/2012,15,"""Critical""",22.4,5.18,157.85,0.06,143.16,22.54,"""Regular Air""",2.04
234974,816179,9001,4/16/2012,9,"""High""",20.7,3.75,69.22,0.05,50.58,35.62,"""Regular Air""",0.5
234976,401585,9001,5/12/2012,18,"""High""",8,85.29,534.28,0.02,617.05,65.25,"""Delivery Truck""",60
234978,494051,9001,2/4/2009,18,"""Medium""",22,7.28,125.45,0.01,300.05,-139.9,"""Regular Air""",11.15
234980,175474,9001,2/4/2009,18,"""Medium""",36.8,4.91,166.01,0,102.84,123.02,"""Regular Air""",0.5
234982,899702,9001,11/8/2012,10,"""Medium""",18.2,17.52,407.15,0.08,478.27,-22.83,"""Regular Air""",8.17
234984,494051,9001,10/11/2009,18,"""Medium""",2.4,7.28,33.64,0.01,44.28,-22.45,"""Regular Air""",11.15
234986,494051,9001,11/4/2010,17,"""High""",25.2,7.28,220.05,0.05,499.9,-237.87,"""Regular Air""",11.15
234988,154089,9001,2/27/2010,15,"""Critical""",35,1.26,37.11,0.09,65.52,-21.51,"""Regular Air""",0.7
234990,494051,9001,1/6/2011,9,"""Medium""",4,7.28,35.91,0.05,68.83,-32.48,"""Express Air""",11.15
234992,494051,9001,6/17/2011,10,"""Medium""",14,7.28,118.92,0.1,288.28,-142.78,"""Express Air""",11.15
234994,481924,9001,6/20/2011,12,"""Medium""",12,3.69,46.55,0,27.94,16.34,"""Regular Air""",0.5
234996,428422,9001,5/26/2010,9,"""Critical""",7,27.48,146.31,0.07,291.59,-99.3,"""Regular Air""",4
234998,491105,9001,8/13/2009,7,"""High""",15,124.49,1534.09,0.03,2154.22,-286.9,"""Delivery Truck""",51.94
235000,494051,9001,8/22/2012,8,"""High""",50,7.28,262.58,0.01,695.62,-331.63,"""Regular Air""",11.15
235002,154089,9001,7/31/2011,13,"""High""",21.7,1.26,26.96,0.06,56.34,-17.34,"""Regular Air""",0.7
235004,730110,9001,6/10/2011,15,"""Medium""",36.9,5.74,213.01,0.08,318.05,-82.79,"""Regular Air""",5.01
235006,494051,9001,10/30/2012,7,"""Low""",14.4,7.28,106.22,0.09,261.91,-130.96,"""Regular Air""",11.15
235008,494051,9001,12/12/2012,13,"""Not Specified""",16.8,7.28,121.18,0.1,341.03,-166.41,"""Regular Air""",11.15
235010,640587,9001,6/1/2009,16,"""High""",28.8,15.68,428.19,0.01,285.32,216.43,"""Regular Air""",3.73
235012,640587,9001,12/11/2009,10,"""Medium""",25.9,15.68,509.32,0.05,387.72,192.39,"""Regular Air""",3.73
235014,640587,9001,2/26/2012,11,"""Not Specified""",23.2,15.68,433.44,0.1,307.16,147.46,"""Regular Air""",3.73
235016,640587,9001,3/23/2012,18,"""Not Specified""",18.9,15.68,253.08,0.06,211.31,117.91,"""Regular Air""",3.73
235018,947521,9001,12/1/2010,16,"""High""",8.1,1.81,12.82,0.09,19.02,-2.82,"""Regular Air""",0.75
235020,560855,9001,2/15/2012,15,"""Medium""",21.7,7.99,206.29,0.05,359.62,-111.98,"""Regular Air""",5.03
235022,947521,9001,8/4/2011,8,"""Not Specified""",6,1.81,11.15,0.07,13.41,-2.62,"""Regular Air""",0.75
235024,480920,9001,7/20/2012,18,"""Low""",20,4.13,79.94,0.01,44.24,38.35,"""Regular Air""",0.5
235026,947521,9001,5/25/2012,8,"""Medium""",50,1.81,84.01,0.08,94.59,-4.17,"""Regular Air""",0.75
235028,364652,9001,5/25/2012,8,"""Medium""",16.8,3.08,55.25,0,36.21,28.47,"""Regular Air""",0.5
235030,175848,9001,5/14/2010,14,"""Medium""",25.2,5.28,200.08,0.05,253,-62.97,"""Regular Air""",5.06
235032,454732,9001,5/28/2010,20,"""Medium""",43.2,40.99,1436.98,0.02,1571.65,395.85,"""Regular Air""",8.97
235034,454732,9001,11/3/2011,15,"""Critical""",9.1,40.99,407.59,0.07,583.98,-51.18,"""Regular Air""",8.97
235036,421568,9001,8/28/2011,15,"""High""",11.9,2.52,32.98,0.01,89.84,-47.01,"""Regular Air""",4.28
